time_interval,rate_in,limit,truck,t_react,automax
273.2500,1.2225,1.0000,0.0000,0.2000,0.6344
278.2500,1.2225,1.0000,0.0000,0.2500,0.6254
280.2500,1.2225,1.0000,0.0000,0.2000,0.4280
272.3000,1.2225,1.0000,0.0000,0.2000,0.3415
274.8500,1.2225,1.0000,0.0000,0.3000,1.3131
277.3500,1.2225,1.0000,0.0000,0.2000,-0.0671
281.1500,1.2225,1.0000,0.0000,0.3000,0.8597
276.7500,1.2225,1.0000,1.0000,0.2000,1.5588
342.0500,1.2225,1.0000,1.0000,0.2000,0.5222
279.1000,1.2225,1.0000,0.0000,0.2000,1.1322
290.9500,1.2225,1.0000,0.0000,0.2000,-0.3998
280.0000,1.2225,1.0000,0.0000,0.2000,2.9488
289.0500,1.2225,1.0000,0.0000,0.2000,-0.6351
338.7000,1.2225,1.0000,0.0000,0.2000,0.4850
277.4500,1.2225,1.0000,0.0000,0.2000,1.6451
286.9500,1.2225,1.0000,0.0000,0.2000,0.8397
287.7000,1.2225,1.0000,0.0000,0.2000,0.1477
276.0500,1.2225,1.0000,0.0000,0.2000,1.0512
277.3500,1.2225,1.0000,0.0000,0.2000,1.7966
274.3000,1.2225,1.0000,0.0000,0.2000,1.3367
272.9500,1.2225,1.0000,0.0000,0.2000,2.0107
276.1500,1.2225,1.0000,0.0000,0.2000,2.6570
285.4500,1.2225,1.0000,0.0000,0.2000,2.8092
281.4500,1.2225,1.0000,0.0000,0.1500,3.4538
271.0500,1.2225,1.0000,0.0000,0.2000,1.3055
282.8000,1.2225,1.0000,0.0000,0.2000,-0.0012
315.2500,1.2225,1.0000,0.0000,0.2000,1.6079
271.7000,1.2225,1.0000,0.0000,0.1500,0.5145
282.5500,1.2225,1.0000,0.0000,0.2000,3.0963
270.5500,1.2225,1.0000,0.0000,0.2000,0.7359
266.7500,1.2225,1.0000,0.0000,0.1500,6.1231
280.4000,1.2225,1.0000,0.0000,0.2500,1.3741
272.0500,1.2225,1.0000,0.0000,0.2500,0.9661
304.9000,1.2225,1.0000,0.0000,0.2000,2.0588
271.8500,1.2225,1.0000,0.0000,0.2500,1.0221
268.6500,1.2225,1.0000,0.0000,0.2000,0.7343
318.7500,1.2225,1.0000,0.0000,0.2000,1.5628
273.4500,1.2225,1.0000,0.0000,0.2000,0.1768
329.0500,1.2225,1.0000,0.0000,0.2000,-0.0286
280.1500,1.2225,1.0000,0.0000,0.2000,0.7827
269.2000,1.2225,1.0000,0.0000,0.1500,0.3620
328.5000,1.2225,1.0000,0.0000,0.2500,1.2471
279.7500,1.2225,1.0000,0.0000,0.2000,3.8643
270.3000,1.2225,1.0000,0.0000,0.2000,0.9645
