time_interval,rate_in,limit,truck,t_react,automax
268.9500,1.1751,1.0000,0.0000,0.2000,0.2538
290.2000,1.1751,1.0000,0.0000,0.2000,-0.5418
314.0500,1.1751,1.0000,0.0000,0.2000,0.1678
268.3000,1.1751,1.0000,0.0000,0.2000,1.7738
312.7500,1.1751,1.0000,0.0000,0.2000,1.2365
313.7000,1.1751,1.0000,0.0000,0.2500,0.5215
268.1500,1.1751,1.0000,0.0000,0.2000,3.0833
289.8000,1.1751,1.0000,0.0000,0.2000,-0.3625
286.4000,1.1751,1.0000,0.0000,0.2000,0.2155
313.3500,1.1751,1.0000,0.0000,0.2000,0.3284
274.9500,1.1751,1.0000,0.0000,0.2000,-0.2054
286.1000,1.1751,1.0000,0.0000,0.2000,1.5189
288.1500,1.1751,1.0000,0.0000,0.2000,0.3295
276.0000,1.1751,1.0000,0.0000,0.2500,0.3716
273.5500,1.1751,1.0000,0.0000,0.2000,0.8834
287.2500,1.1751,1.0000,0.0000,0.2000,0.7094
274.2000,1.1751,1.0000,0.0000,0.2500,0.4663
284.1500,1.1751,1.0000,0.0000,0.2000,0.7560
297.4500,1.1751,1.0000,0.0000,0.2000,2.6691
283.2500,1.1751,1.0000,0.0000,0.2000,1.0905
284.2500,1.1751,1.0000,0.0000,0.2000,0.1707
304.9000,1.1751,1.0000,0.0000,0.2500,2.6977
270.8500,1.1751,1.0000,0.0000,0.2500,1.5785
282.9500,1.1751,1.0000,0.0000,0.2000,0.6087
275.6500,1.1751,1.0000,0.0000,0.2000,1.5607
272.9500,1.1751,1.0000,0.0000,0.2000,-0.3182
269.2000,1.1751,1.0000,0.0000,0.2500,0.2363
267.4500,1.1751,1.0000,0.0000,0.2000,0.9772
280.8000,1.1751,1.0000,0.0000,0.2000,2.7364
298.2000,1.1751,1.0000,0.0000,0.2000,2.4479
285.8000,1.1751,1.0000,0.0000,0.2000,1.2292
269.3000,1.1751,1.0000,0.0000,0.2000,1.2936
275.3000,1.1751,1.0000,0.0000,0.2000,0.4805
293.1000,1.1751,1.0000,0.0000,0.2000,0.1170
278.3000,1.1751,1.0000,0.0000,0.2000,1.9060
269.0500,1.1751,1.0000,0.0000,0.2000,0.2652
273.1000,1.1751,1.0000,0.0000,0.2000,3.7363
296.4000,1.1751,1.0000,0.0000,0.2000,-0.3401
277.6000,1.1751,1.0000,0.0000,0.2000,1.6712
267.7500,1.1751,1.0000,0.0000,0.2000,0.8293
291.3000,1.1751,1.0000,0.0000,0.3000,0.9628
275.5500,1.1751,1.0000,0.0000,0.2000,0.4984
308.7000,1.1751,1.0000,0.0000,0.2000,0.0056
270.0000,1.1751,1.0000,0.0000,0.2000,3.1916
269.8000,1.1751,1.0000,0.0000,0.2000,0.8288
264.5500,1.1751,1.0000,0.0000,0.2000,1.9999
274.8000,1.1751,1.0000,0.0000,0.2000,3.4999
264.4000,1.1751,1.0000,0.0000,0.2000,3.2603
268.5500,1.1751,1.0000,0.0000,0.2000,0.5741
280.8000,1.1751,1.0000,0.0000,0.2500,-0.0481
264.3500,1.1751,1.0000,0.0000,0.2000,1.8085
274.0000,1.1751,1.0000,0.0000,0.2000,0.9188
271.3500,1.1751,1.0000,0.0000,0.2000,3.3845
274.7000,1.1751,1.0000,0.0000,0.2000,0.4849
271.2000,1.1751,1.0000,0.0000,0.2000,1.7833
279.2000,1.1751,1.0000,0.0000,0.2000,0.3643
282.6500,1.1751,1.0000,0.0000,0.2000,-0.1861
276.5000,1.1751,1.0000,0.0000,0.2000,0.7883
280.2000,1.1751,1.0000,0.0000,0.2000,-0.0214
281.7000,1.1751,1.0000,0.0000,0.2000,0.4529
275.2500,1.1751,1.0000,0.0000,0.2500,0.5695
279.3500,1.1751,1.0000,0.0000,0.2000,0.6190
275.7500,1.1751,1.0000,0.0000,0.2000,1.0929
281.1000,1.1751,1.0000,0.0000,0.2000,0.3802
286.1000,1.1751,1.0000,0.0000,0.2000,3.1248
274.9500,1.1751,1.0000,0.0000,0.2000,0.4956
281.7000,1.1751,1.0000,0.0000,0.2000,0.0287
276.9000,1.1751,1.0000,0.0000,0.2000,0.6401
275.2500,1.1751,1.0000,0.0000,0.2000,-0.0057
281.4000,1.1751,1.0000,0.0000,0.2000,0.6925
277.0500,1.1751,1.0000,0.0000,0.2000,0.8104
274.8500,1.1751,1.0000,0.0000,0.2000,1.4598
274.6500,1.1751,1.0000,0.0000,0.2000,4.0368
280.8000,1.1751,1.0000,0.0000,0.2000,-0.0869
274.4500,1.1751,1.0000,0.0000,0.2000,2.5374
276.0500,1.1751,1.0000,0.0000,0.2000,0.4990
275.3000,1.1751,1.0000,0.0000,0.2000,0.1622
269.9000,1.1751,1.0000,0.0000,0.2500,1.1468
269.7000,1.1751,1.0000,0.0000,0.2000,0.5356
276.0500,1.1751,1.0000,0.0000,0.2000,1.9030
276.7500,1.1751,1.0000,0.0000,0.2000,-0.3244
269.5000,1.1751,1.0000,0.0000,0.2000,0.6165
276.6000,1.1751,1.0000,0.0000,0.2000,0.0289
268.5000,1.1751,1.0000,0.0000,0.2000,0.3362
276.4500,1.1751,1.0000,0.0000,0.2000,0.8433
307.7500,1.1751,1.0000,1.0000,0.2000,0.5058
268.4000,1.1751,1.0000,0.0000,0.2000,0.5899
267.4000,1.1751,1.0000,0.0000,0.2000,2.4610
266.8500,1.1751,1.0000,0.0000,0.2500,0.7249
274.1500,1.1751,1.0000,0.0000,0.2000,0.2267
297.4000,1.1751,1.0000,0.0000,0.2000,0.2254
272.4000,1.1751,1.0000,0.0000,0.2000,1.1197
272.8500,1.1751,1.0000,0.0000,0.2000,0.1336
261.8000,1.1751,1.0000,0.0000,0.2000,1.2292
260.0000,1.1751,1.0000,0.0000,0.2000,1.8466
276.1000,1.1751,1.0000,0.0000,0.3000,-0.6531
263.6000,1.1751,1.0000,0.0000,0.2000,1.7628
259.7500,1.1751,1.0000,0.0000,0.2000,1.5329
265.7500,1.1751,1.0000,0.0000,0.2000,0.9633
273.5000,1.1751,1.0000,0.0000,0.2500,-0.3328
275.2500,1.1751,1.0000,0.0000,0.2000,-0.2074
273.5000,1.1751,1.0000,0.0000,0.2000,0.7874
297.8500,1.1751,1.0000,0.0000,0.2000,1.3341
275.2500,1.1751,1.0000,0.0000,0.2000,-0.3262
264.7500,1.1751,1.0000,0.0000,0.2000,0.5951
263.3000,1.1751,1.0000,0.0000,0.2000,1.7294
266.5000,1.1751,1.0000,0.0000,0.2000,1.2694
271.0500,1.1751,1.0000,0.0000,0.2000,2.5639
283.7500,1.1751,1.0000,0.0000,0.2000,1.1243
262.0000,1.1751,1.0000,0.0000,0.2000,2.4803
269.6000,1.1751,1.0000,0.0000,0.2000,0.2627
267.6500,1.1751,1.0000,0.0000,0.2000,3.3539
279.2500,1.1751,1.0000,0.0000,0.1500,-0.7442
307.8000,1.1751,1.0000,0.0000,0.2500,3.8319
274.5000,1.1751,1.0000,0.0000,0.2000,-0.1838
267.5500,1.1751,1.0000,0.0000,0.2000,0.2687
259.7000,1.1751,1.0000,0.0000,0.2000,2.1173
267.7500,1.1751,1.0000,0.0000,0.2000,4.6304
327.7500,1.1751,1.0000,1.0000,0.2000,0.7788
276.1500,1.1751,1.0000,0.0000,0.1500,-0.1100
271.8500,1.1751,1.0000,0.0000,0.2000,0.3756
263.4500,1.1751,1.0000,0.0000,0.2000,1.0012
277.9000,1.1751,1.0000,0.0000,0.2500,1.4601
265.2000,1.1751,1.0000,0.0000,0.2000,2.1641
288.6000,1.1751,1.0000,0.0000,0.2000,1.0624
273.6500,1.1751,1.0000,0.0000,0.2000,0.5915
264.2000,1.1751,1.0000,0.0000,0.2000,1.4327
266.2000,1.1751,1.0000,0.0000,0.2000,1.0956
274.7000,1.1751,1.0000,0.0000,0.2000,0.1211
269.9000,1.1751,1.0000,0.0000,0.2000,0.3604
279.1500,1.1751,1.0000,0.0000,0.2000,-0.4782
257.2000,1.1751,1.0000,0.0000,0.2000,4.3858
272.3000,1.1751,1.0000,0.0000,0.2000,0.7127
292.4000,1.1751,1.0000,0.0000,0.2000,0.2811
273.8500,1.1751,1.0000,0.0000,0.2500,0.5188
265.8000,1.1751,1.0000,0.0000,0.2500,1.3409
269.4000,1.1751,1.0000,0.0000,0.1500,2.2902
281.4500,1.1751,1.0000,0.0000,0.2000,0.3869
271.6000,1.1751,1.0000,0.0000,0.2000,0.8785
288.9000,1.1751,1.0000,0.0000,0.2000,1.3685
291.5000,1.1751,1.0000,0.0000,0.2000,0.0262
271.3500,1.1751,1.0000,0.0000,0.2500,0.6904
272.9500,1.1751,1.0000,0.0000,0.2000,0.6376
