time_interval,rate_in,limit,truck,t_react,automax
292.9500,1.5205,1.0000,0.0000,0.2000,1.0514
289.0500,1.5205,1.0000,0.0000,0.2000,1.0896
292.4500,1.5205,1.0000,0.0000,0.2000,0.9367
288.6500,1.5205,1.0000,0.0000,0.2500,0.1071
296.7500,1.5205,1.0000,0.0000,0.2000,1.3296
293.8000,1.5205,1.0000,0.0000,0.2500,2.4453
290.9500,1.5205,1.0000,0.0000,0.2000,1.0764
296.5500,1.5205,1.0000,0.0000,0.2000,2.4784
297.8500,1.5205,1.0000,0.0000,0.2000,0.2656
294.0000,1.5205,1.0000,0.0000,0.2000,1.2888
297.6500,1.5205,1.0000,0.0000,0.2500,0.4385
302.9000,1.5205,1.0000,0.0000,0.1500,2.8700
304.6500,1.5205,1.0000,0.0000,0.2000,-0.1003
292.7000,1.5205,1.0000,0.0000,0.2000,2.3153
297.4500,1.5205,1.0000,0.0000,0.2500,1.1540
299.6000,1.5205,1.0000,0.0000,0.2000,0.8989
294.1500,1.5205,1.0000,0.0000,0.2000,0.3712
297.2000,1.5205,1.0000,0.0000,0.2000,1.5049
307.8000,1.5205,1.0000,0.0000,0.2000,1.2311
297.0500,1.5205,1.0000,0.0000,0.2000,-0.0199
304.9000,1.5205,1.0000,0.0000,0.2000,0.2802
301.1000,1.5205,1.0000,0.0000,0.2000,0.6704
296.9000,1.5205,1.0000,0.0000,0.2000,1.1321
332.5000,1.5205,1.0000,0.0000,0.2000,3.0951
331.9500,1.5205,1.0000,0.0000,0.2000,1.9225
296.7000,1.5205,1.0000,0.0000,0.2000,0.3667
289.2500,1.5205,1.0000,0.0000,0.2000,2.1869
283.9000,1.5205,1.0000,0.0000,0.2500,0.8593
296.9000,1.5205,1.0000,0.0000,0.2000,0.2579
303.8000,1.5205,1.0000,0.0000,0.2000,-0.0771
301.6500,1.5205,1.0000,0.0000,0.2000,-0.1068
311.1000,1.5205,1.0000,0.0000,0.2000,1.0273
295.3500,1.5205,1.0000,0.0000,0.2000,1.1851
302.4500,1.5205,1.0000,0.0000,0.2000,-0.6689
291.7500,1.5205,1.0000,0.0000,0.2500,0.5637
299.5500,1.5205,1.0000,0.0000,0.2000,-0.2857
303.5000,1.5205,1.0000,0.0000,0.2000,0.7940
293.2000,1.5205,1.0000,0.0000,0.2000,0.4071
295.8000,1.5205,1.0000,0.0000,0.2000,0.4565
303.3000,1.5205,1.0000,0.0000,0.2000,1.2196
303.0000,1.5205,1.0000,0.0000,0.2000,-0.1376
298.1000,1.5205,1.0000,0.0000,0.2000,0.6108
297.0000,1.5205,1.0000,0.0000,0.2000,0.8080
302.7500,1.5205,1.0000,0.0000,0.2000,1.4472
294.0000,1.5205,1.0000,1.0000,0.2000,-0.2930
293.3500,1.5205,1.0000,0.0000,0.2000,0.3533
298.8000,1.5205,1.0000,0.0000,0.2000,0.0780
294.4500,1.5205,1.0000,0.0000,0.2000,2.2338
290.6000,1.5205,1.0000,0.0000,0.2000,0.5825
297.9500,1.5205,1.0000,0.0000,0.2000,-0.1029
292.8000,1.5205,1.0000,0.0000,0.1500,0.7479
305.6500,1.5205,1.0000,0.0000,0.2000,1.7144
297.6500,1.5205,1.0000,0.0000,0.2000,2.7872
292.1000,1.5205,1.0000,0.0000,0.2000,1.6391
294.8000,1.5205,1.0000,0.0000,0.2000,0.6372
291.0000,1.5205,1.0000,0.0000,0.2000,1.6597
295.5500,1.5205,1.0000,1.0000,0.1500,2.0569
290.0500,1.5205,1.0000,0.0000,0.2500,1.3384
310.2500,1.5205,1.0000,0.0000,0.2000,0.0579
288.1000,1.5205,1.0000,0.0000,0.2500,0.9025
295.6000,1.5205,1.0000,0.0000,0.1500,1.8018
307.4500,1.5205,1.0000,0.0000,0.2000,-0.4861
302.9000,1.5205,1.0000,0.0000,0.3000,0.8234
295.8500,1.5205,1.0000,0.0000,0.2000,-0.0105
295.5500,1.5205,1.0000,0.0000,0.2000,-0.0117
298.7000,1.5205,1.0000,0.0000,0.2500,0.5398
302.0000,1.5205,1.0000,0.0000,0.2000,2.7959
295.2500,1.5205,1.0000,0.0000,0.2000,0.8172
302.9500,1.5205,1.0000,0.0000,0.2500,-0.4382
305.3500,1.5205,1.0000,0.0000,0.2000,-0.3553
294.9500,1.5205,1.0000,0.0000,0.2000,0.7894
303.0000,1.5205,1.0000,0.0000,0.2500,0.4171
296.4500,1.5205,1.0000,0.0000,0.2000,0.2909
302.4500,1.5205,1.0000,0.0000,0.2000,1.6676
294.6000,1.5205,1.0000,0.0000,0.3000,0.9894
291.5500,1.5205,1.0000,0.0000,0.2500,0.6470
291.3500,1.5205,1.0000,0.0000,0.2000,0.0917
294.3000,1.5205,1.0000,0.0000,0.2000,1.8654
294.6000,1.5205,1.0000,0.0000,0.2000,2.1104
292.2000,1.5205,1.0000,0.0000,0.2000,-0.4646
290.4000,1.5205,1.0000,0.0000,0.2000,1.4986
297.3000,1.5205,1.0000,0.0000,0.2000,2.1107
292.1000,1.5205,1.0000,0.0000,0.2000,1.2215
299.6500,1.5205,1.0000,0.0000,0.2000,-0.0581
302.9500,1.5205,1.0000,0.0000,0.2000,0.3387
298.1500,1.5205,1.0000,0.0000,0.2000,0.8577
299.3500,1.5205,1.0000,0.0000,0.2000,0.9998
301.3000,1.5205,1.0000,0.0000,0.2000,1.1468
299.1000,1.5205,1.0000,0.0000,0.2500,2.0042
290.2000,1.5205,1.0000,0.0000,0.2000,3.6513
302.6000,1.5205,1.0000,1.0000,0.2000,0.7556
298.7500,1.5205,1.0000,0.0000,0.2000,0.4818
297.0000,1.5205,1.0000,0.0000,0.2000,-0.0909
309.1000,1.5205,1.0000,0.0000,0.2000,0.1128
305.3000,1.5205,1.0000,0.0000,0.2000,0.0391
302.3000,1.5205,1.0000,0.0000,0.2000,0.8031
306.2000,1.5205,1.0000,0.0000,0.2000,4.2434
294.3500,1.5205,1.0000,0.0000,0.2000,0.5233
310.8000,1.5205,1.0000,0.0000,0.2000,0.6101
302.0500,1.5205,1.0000,0.0000,0.1500,1.7756
291.2000,1.5205,1.0000,0.0000,0.2500,0.0316
302.4500,1.5205,1.0000,0.0000,0.2500,0.7923
289.9500,1.5205,1.0000,0.0000,0.2000,0.0639
306.1500,1.5205,1.0000,0.0000,0.1500,0.0008
306.0000,1.5205,1.0000,0.0000,0.2000,2.0601
293.0000,1.5205,1.0000,0.0000,0.2000,-0.0055
299.4500,1.5205,1.0000,0.0000,0.2000,0.5021
290.9000,1.5205,1.0000,0.0000,0.2000,2.8872
295.4000,1.5205,1.0000,0.0000,0.2000,0.6706
304.3500,1.5205,1.0000,0.0000,0.2000,1.2456
355.9000,1.5205,1.0000,0.0000,0.2000,1.5307
294.1000,1.5205,1.0000,0.0000,0.2000,0.9911
317.0000,1.5205,1.0000,0.0000,0.2000,0.6338
307.0500,1.5205,1.0000,0.0000,0.2000,-0.9019
295.6000,1.5205,1.0000,0.0000,0.2000,1.5158
306.9500,1.5205,1.0000,0.0000,0.2000,1.5550
306.7500,1.5205,1.0000,0.0000,0.2000,0.9055
294.8500,1.5205,1.0000,0.0000,0.2000,0.3817
323.9000,1.5205,1.0000,0.0000,0.2000,1.2127
291.3500,1.5205,1.0000,0.0000,0.2500,0.0196
306.7000,1.5205,1.0000,0.0000,0.2000,-0.0289
306.6000,1.5205,1.0000,0.0000,0.2500,0.0990
302.9500,1.5205,1.0000,0.0000,0.2000,0.2880
299.7500,1.5205,1.0000,0.0000,0.2000,3.0003
292.3500,1.5205,1.0000,0.0000,0.1500,0.7225
306.5500,1.5205,1.0000,0.0000,0.2000,1.7027
293.5500,1.5205,1.0000,0.0000,0.2000,1.0051
306.4000,1.5205,1.0000,0.0000,0.2000,1.0262
302.3500,1.5205,1.0000,0.0000,0.2000,0.5764
295.4000,1.5205,1.0000,0.0000,0.2500,2.1243
289.1000,1.5205,1.0000,0.0000,0.2000,1.4927
307.7500,1.5205,1.0000,0.0000,0.2000,-0.0887
307.5500,1.5205,1.0000,0.0000,0.2000,1.5237
291.3500,1.5205,1.0000,0.0000,0.2000,0.1240
