time_interval,rate_in,limit,truck,t_react,automax
264.6000,1.2913,0.0000,0.0000,0.2000,0.1580
277.0500,1.2913,0.0000,0.0000,0.2000,0.5942
289.5500,1.2913,0.0000,0.0000,0.2000,-0.2547
267.6000,1.2913,0.0000,0.0000,0.2500,1.5698
259.7500,1.2913,0.0000,0.0000,0.2000,1.1957
291.5000,1.2913,0.0000,0.0000,0.2000,0.7543
280.0500,1.2913,0.0000,0.0000,0.2500,-0.0449
268.1000,1.2913,0.0000,0.0000,0.2000,0.0252
291.4500,1.2913,0.0000,0.0000,0.2000,0.5548
270.0000,1.2913,0.0000,0.0000,0.2000,1.0389
267.5000,1.2913,0.0000,0.0000,0.2000,-0.0818
287.3500,1.2913,0.0000,0.0000,0.2000,0.6889
269.9500,1.2913,0.0000,0.0000,0.2000,1.4140
266.8500,1.2913,0.0000,0.0000,0.2000,2.8565
269.2000,1.2913,0.0000,0.0000,0.2000,4.0849
277.7000,1.2913,0.0000,0.0000,0.2000,1.2445
267.2000,1.2913,0.0000,0.0000,0.2500,-0.2550
286.7500,1.2913,0.0000,0.0000,0.2000,1.1830
258.1500,1.2913,0.0000,0.0000,0.2000,2.2997
274.7500,1.2913,0.0000,0.0000,0.2500,0.7097
285.4000,1.2913,0.0000,0.0000,0.2000,-0.0146
259.1000,1.2913,0.0000,0.0000,0.2500,1.6725
264.2000,1.2913,0.0000,0.0000,0.2000,0.1274
271.3500,1.2913,0.0000,0.0000,0.2000,0.2887
289.2500,1.2913,0.0000,0.0000,0.2000,-0.8433
265.3000,1.2913,0.0000,0.0000,0.2000,0.8237
279.4000,1.2913,0.0000,0.0000,0.2000,1.4242
261.3500,1.2913,0.0000,0.0000,0.2000,0.3535
286.2500,1.2913,0.0000,0.0000,0.2000,0.9331
279.8500,1.2913,0.0000,0.0000,0.2000,-0.4663
268.2500,1.2913,0.0000,0.0000,0.2000,-0.0972
283.4500,1.2913,0.0000,0.0000,0.2000,0.6474
285.7500,1.2913,0.0000,0.0000,0.2000,0.6216
283.6500,1.2913,0.0000,0.0000,0.2000,1.5753
266.9000,1.2913,0.0000,0.0000,0.2000,1.5548
286.8500,1.2913,0.0000,0.0000,0.2000,0.3648
266.5500,1.2913,0.0000,0.0000,0.2000,3.3521
282.8000,1.2913,0.0000,0.0000,0.2000,0.6599
283.6000,1.2913,0.0000,0.0000,0.1500,0.6218
265.9000,1.2913,0.0000,0.0000,0.1500,-0.0980
270.1000,1.2913,0.0000,0.0000,0.2500,-0.2876
273.9000,1.2913,0.0000,0.0000,0.2000,0.9649
288.4500,1.2913,0.0000,0.0000,0.2000,0.3744
264.6000,1.2913,0.0000,0.0000,0.1500,2.7626
271.4000,1.2913,0.0000,0.0000,0.2000,0.3968
264.3000,1.2913,0.0000,0.0000,0.2000,0.8093
279.4000,1.2913,0.0000,0.0000,0.2000,-0.3261
276.3000,1.2913,0.0000,0.0000,0.2500,0.4208
282.9000,1.2913,0.0000,0.0000,0.2000,0.3017
263.8000,1.2913,0.0000,0.0000,0.2000,1.8493
262.3000,1.2913,0.0000,0.0000,0.2000,-0.4823
262.4000,1.2913,0.0000,0.0000,0.2500,0.7236
282.7000,1.2913,0.0000,0.0000,0.2000,1.9824
295.7500,1.2913,0.0000,0.0000,0.2000,0.6788
282.8500,1.2913,0.0000,0.0000,0.2000,0.7782
262.1000,1.2913,0.0000,0.0000,0.2000,0.2760
274.6500,1.2913,0.0000,0.0000,0.2000,0.3363
261.8000,1.2913,0.0000,0.0000,0.2500,-0.4454
261.5000,1.2913,0.0000,0.0000,0.2000,-0.0850
282.3000,1.2913,0.0000,0.0000,0.2000,-0.1084
290.6000,1.2913,0.0000,0.0000,0.2000,0.4932
270.7500,1.2913,0.0000,0.0000,0.2000,1.6646
272.0000,1.2913,0.0000,0.0000,0.2000,0.1857
256.6500,1.2913,0.0000,0.0000,0.2000,0.5917
275.3500,1.2913,0.0000,0.0000,0.1500,5.7945
289.9000,1.2913,0.0000,0.0000,0.2000,-0.4253
283.9000,1.2913,0.0000,0.0000,0.2000,1.9450
261.9000,1.2913,0.0000,0.0000,0.2000,-0.1419
276.4000,1.2913,0.0000,0.0000,0.1500,0.0220
275.8500,1.2913,0.0000,0.0000,0.2000,1.3523
261.5500,1.2913,0.0000,0.0000,0.2000,2.5234
287.3000,1.2913,0.0000,0.0000,0.2000,0.7150
261.1000,1.2913,0.0000,0.0000,0.2000,1.2346
278.8500,1.2913,0.0000,0.0000,0.1500,1.7231
286.8500,1.2913,0.0000,0.0000,0.2000,0.9303
260.7500,1.2913,0.0000,0.0000,0.2000,0.5741
286.6500,1.2913,0.0000,0.0000,0.2000,0.5757
272.8500,1.2913,0.0000,0.0000,0.2000,0.4095
260.3500,1.2913,0.0000,0.0000,0.2000,1.9095
278.4000,1.2913,0.0000,0.0000,0.1500,1.7374
278.0500,1.2913,0.0000,0.0000,0.1500,-0.0325
259.8500,1.2913,0.0000,0.0000,0.2000,1.2652
275.5000,1.2913,0.0000,0.0000,0.2000,0.0066
258.2500,1.2913,0.0000,0.0000,0.2000,0.5323
259.4000,1.2913,0.0000,0.0000,0.2000,3.1669
265.4000,1.2913,0.0000,0.0000,0.2000,0.2699
270.5500,1.2913,0.0000,0.0000,0.2000,1.6288
258.0000,1.2913,0.0000,0.0000,0.2000,0.4238
270.3500,1.2913,0.0000,0.0000,0.2000,2.7275
257.5500,1.2913,0.0000,0.0000,0.2000,0.7698
257.1500,1.2913,0.0000,0.0000,0.2000,0.7509
276.1000,1.2913,0.0000,0.0000,0.2000,-0.2112
293.6500,1.2913,0.0000,0.0000,0.2000,0.8987
256.9000,1.2913,0.0000,0.0000,0.2000,-0.0096
290.6500,1.2913,0.0000,1.0000,0.2500,0.1040
269.4500,1.2913,0.0000,0.0000,0.2000,1.0379
256.6000,1.2913,0.0000,0.0000,0.2000,0.5934
258.9000,1.2913,0.0000,0.0000,0.2000,2.6194
287.7000,1.2913,0.0000,0.0000,0.2000,0.9983
259.4500,1.2913,0.0000,0.0000,0.2000,1.2571
255.8500,1.2913,0.0000,0.0000,0.2000,0.2922
267.6000,1.2913,0.0000,0.0000,0.2000,2.5689
255.4500,1.2913,0.0000,0.0000,0.2000,0.8418
259.4000,1.2913,0.0000,0.0000,0.2000,1.0124
269.0000,1.2913,0.0000,0.0000,0.2500,1.0720
262.9500,1.2913,0.0000,0.0000,0.1500,-0.0383
268.8500,1.2913,0.0000,0.0000,0.2000,-0.6043
254.3000,1.2913,0.0000,0.0000,0.2000,1.2111
268.5000,1.2913,0.0000,0.0000,0.2000,0.1402
277.4000,1.2913,0.0000,0.0000,0.2000,0.0457
266.3000,1.2913,0.0000,0.0000,0.2000,1.5902
268.2000,1.2913,0.0000,0.0000,0.2000,1.1220
259.3500,1.2913,0.0000,0.0000,0.2000,0.5633
290.7000,1.2913,0.0000,0.0000,0.2000,0.1119
267.9000,1.2913,0.0000,0.0000,0.2500,1.1562
261.9500,1.2913,0.0000,0.0000,0.2000,2.3574
261.1000,1.2913,0.0000,0.0000,0.2000,0.7584
265.1000,1.2913,0.0000,0.0000,0.1500,-0.1728
261.4500,1.2913,0.0000,0.0000,0.2000,0.4615
327.3000,1.2913,0.0000,1.0000,0.1500,0.9586
264.8000,1.2913,0.0000,0.0000,0.2500,0.2471
261.3500,1.2913,0.0000,0.0000,0.3000,0.8433
276.6500,1.2913,0.0000,0.0000,0.2000,0.9442
264.5000,1.2913,0.0000,0.0000,0.2000,0.2452
261.5500,1.2913,0.0000,0.0000,0.2000,1.6225
264.2000,1.2913,0.0000,0.0000,0.2000,0.2751
277.0000,1.2913,0.0000,0.0000,0.2000,0.0669
276.4500,1.2913,0.0000,0.0000,0.2000,0.2545
263.9000,1.2913,0.0000,0.0000,0.2000,0.0210
278.3500,1.2913,0.0000,0.0000,0.2000,-0.2960
276.0000,1.2913,0.0000,0.0000,0.2000,-0.1693
260.0000,1.2913,0.0000,0.0000,0.2000,0.2185
286.0000,1.2913,0.0000,0.0000,0.2000,1.3295
262.3000,1.2913,0.0000,0.0000,0.2000,0.7185
262.1000,1.2913,0.0000,0.0000,0.2500,1.8850
266.2500,1.2913,0.0000,0.0000,0.2000,0.6653
272.7000,1.2913,0.0000,0.0000,0.2000,2.5634
287.4000,1.2913,0.0000,0.0000,0.2000,0.6130
261.8000,1.2913,0.0000,0.0000,0.2000,0.9457
264.2000,1.2913,0.0000,0.0000,0.2000,1.1271
283.6000,1.2913,0.0000,0.0000,0.2000,0.3516
260.6000,1.2913,0.0000,0.0000,0.2000,0.8526
261.2000,1.2913,0.0000,0.0000,0.2000,0.5290
280.9500,1.2913,0.0000,0.0000,0.2000,1.4402
268.9000,1.2913,0.0000,1.0000,0.2000,1.4695
268.7000,1.2913,0.0000,0.0000,0.2000,1.5272
260.5500,1.2913,0.0000,0.0000,0.2000,0.1790
266.1500,1.2913,0.0000,0.0000,0.2000,0.7307
280.3500,1.2913,0.0000,0.0000,0.2000,2.0085
267.9500,1.2913,0.0000,0.0000,0.2500,1.5886
267.1500,1.2913,0.0000,0.0000,0.2500,3.6503
251.4500,1.2913,0.0000,0.0000,0.2000,1.2648
267.0500,1.2913,0.0000,0.0000,0.2000,1.1741
319.7000,1.2913,0.0000,1.0000,0.2000,3.1649
279.2000,1.2913,0.0000,0.0000,0.2000,0.0419
276.5000,1.2913,0.0000,0.0000,0.2000,0.0803
275.9000,1.2913,0.0000,0.0000,0.2000,1.4953
275.9500,1.2913,0.0000,0.0000,0.2000,1.7895
285.5000,1.2913,0.0000,0.0000,0.2000,0.9120
297.1500,1.2913,0.0000,0.0000,0.2000,2.7093
277.2000,1.2913,0.0000,0.0000,0.2000,0.2884
259.7000,1.2913,0.0000,0.0000,0.1500,-0.1054
277.1000,1.2913,0.0000,0.0000,0.2000,0.9878
272.7000,1.2913,0.0000,0.0000,0.2000,1.2241
294.8000,1.2913,0.0000,0.0000,0.2500,0.8712
255.3000,1.2913,0.0000,0.0000,0.2000,0.3754
267.1000,1.2913,0.0000,0.0000,0.2000,0.6236
302.6000,1.2913,0.0000,0.0000,0.2000,0.1247
267.0000,1.2913,0.0000,0.0000,0.2000,0.5995
261.3000,1.2913,0.0000,0.0000,0.2000,0.8679
294.0000,1.2913,0.0000,0.0000,0.2000,0.3042
268.1500,1.2913,0.0000,0.0000,0.2000,0.6625
270.3500,1.2913,0.0000,0.0000,0.1500,0.3584
291.2000,1.2913,0.0000,0.0000,0.3000,2.1536
264.2500,1.2913,0.0000,0.0000,0.2000,3.1576
261.0000,1.2913,0.0000,0.0000,0.2000,0.2895
293.2500,1.2913,0.0000,0.0000,0.2500,3.3333
272.3500,1.2913,0.0000,0.0000,0.2000,1.1773
250.7500,1.2913,0.0000,0.0000,0.2500,-0.0490
270.1000,1.2913,0.0000,0.0000,0.2000,0.9782
271.9500,1.2913,0.0000,0.0000,0.2000,0.3825
263.3500,1.2913,0.0000,0.0000,0.2000,1.3538
271.7500,1.2913,0.0000,0.0000,0.2000,0.6675
290.5000,1.2913,0.0000,0.0000,0.2500,0.9354
247.8500,1.2913,0.0000,0.0000,0.2000,2.1267
271.2000,1.2913,0.0000,0.0000,0.2500,0.2281
257.5500,1.2913,0.0000,0.0000,0.3000,0.5364
247.6000,1.2913,0.0000,0.0000,0.2000,0.5896
278.0500,1.2913,0.0000,0.0000,0.2000,1.3465
264.8000,1.2913,0.0000,0.0000,0.2000,1.0263
296.7500,1.2913,0.0000,0.0000,0.2000,1.9579
277.6500,1.2913,0.0000,0.0000,0.1500,0.2399
312.7500,1.2913,0.0000,0.0000,0.2000,0.4822
284.5500,1.2913,0.0000,0.0000,0.2000,1.2013
266.4000,1.2913,0.0000,0.0000,0.2000,0.6576
273.1500,1.2913,0.0000,0.0000,0.2000,2.9546
315.4000,1.2913,0.0000,1.0000,0.2000,0.1664
278.5500,1.2913,0.0000,0.0000,0.2000,1.2104
252.3000,1.2913,0.0000,0.0000,0.2000,1.3325
245.6500,1.2913,0.0000,0.0000,0.2000,0.8071
273.3000,1.2913,0.0000,0.0000,0.2000,0.7085
246.5000,1.2913,0.0000,0.0000,0.1500,0.7455
285.7500,1.2913,0.0000,0.0000,0.2000,2.1008
273.9000,1.2913,0.0000,0.0000,0.2000,2.2919
285.7500,1.2913,0.0000,0.0000,0.2500,0.1104
297.2500,1.2913,0.0000,0.0000,0.2000,1.3462
249.4000,1.2913,0.0000,0.0000,0.2000,0.1706
299.6000,1.2913,0.0000,0.0000,0.2000,-0.1832
248.6500,1.2913,0.0000,0.0000,0.2000,3.7578
248.8000,1.2913,0.0000,0.0000,0.2000,1.1672
296.2000,1.2913,0.0000,0.0000,0.2000,-0.0172
249.0000,1.2913,0.0000,0.0000,0.2000,0.8720
286.5000,1.2913,0.0000,0.0000,0.2000,1.6603
254.7500,1.2913,0.0000,0.0000,0.2000,-0.0075
297.6000,1.2913,0.0000,0.0000,0.2000,1.5854
247.1500,1.2913,0.0000,0.0000,0.2000,0.2693
251.3500,1.2913,0.0000,0.0000,0.2000,1.2784
251.5500,1.2913,0.0000,0.0000,0.2000,0.1200
300.6500,1.2913,0.0000,0.0000,0.2000,1.8201
287.7500,1.2913,0.0000,0.0000,0.2000,0.4984
295.3500,1.2913,0.0000,0.0000,0.2000,-0.0492
255.1500,1.2913,0.0000,0.0000,0.2000,1.2587
283.4000,1.2913,0.0000,0.0000,0.2000,0.1887
277.1500,1.2913,0.0000,0.0000,0.2000,0.2234
251.6000,1.2913,0.0000,0.0000,0.2000,0.1428
294.1000,1.2913,0.0000,0.0000,0.2000,2.4434
252.0000,1.2913,0.0000,0.0000,0.2000,0.4276
252.0000,1.2913,0.0000,0.0000,0.1500,1.5576
283.2000,1.2913,0.0000,0.0000,0.2000,0.8685
252.4000,1.2913,0.0000,0.0000,0.2000,-0.4148
289.4000,1.2913,0.0000,0.0000,0.2000,1.3486
276.5000,1.2913,0.0000,0.0000,0.2000,0.6069
267.6000,1.2913,0.0000,0.0000,0.1500,-0.1342
258.1500,1.2913,0.0000,0.0000,0.2000,0.8839
266.0500,1.2913,0.0000,0.0000,0.2000,0.2963
269.8000,1.2913,0.0000,0.0000,0.2000,-0.3104
262.3500,1.2913,0.0000,0.0000,0.2000,1.4323
271.2500,1.2913,0.0000,0.0000,0.2000,0.8089
288.5500,1.2913,0.0000,0.0000,0.2000,-0.5739
280.3000,1.2913,0.0000,0.0000,0.2500,1.3842
275.6500,1.2913,0.0000,0.0000,0.2000,0.2442
267.2000,1.2913,0.0000,0.0000,0.2000,1.1065
279.7000,1.2913,0.0000,1.0000,0.2000,2.9960
255.3000,1.2913,0.0000,0.0000,0.2000,0.3896
263.8500,1.2913,0.0000,0.0000,0.2000,0.3500
274.4000,1.2913,0.0000,1.0000,0.2000,1.3920
