time_interval,rate_in,limit,truck,t_react,automax
257.1500,1.2259,0.0000,0.0000,0.2000,0.5102
246.3500,1.2259,0.0000,0.0000,0.2000,2.0136
260.8500,1.2259,0.0000,0.0000,0.2000,1.8584
268.2000,1.2259,0.0000,0.0000,0.2000,-0.1531
255.2500,1.2259,0.0000,0.0000,0.2500,0.2473
251.3000,1.2259,0.0000,0.0000,0.2000,1.8497
242.6000,1.2259,0.0000,0.0000,0.2000,1.2559
269.9500,1.2259,0.0000,0.0000,0.2000,3.3020
250.5000,1.2259,0.0000,0.0000,0.2000,1.0685
255.1000,1.2259,0.0000,0.0000,0.2000,1.4401
268.3500,1.2259,0.0000,0.0000,0.2000,0.3392
250.6000,1.2259,0.0000,0.0000,0.2000,0.5634
260.7000,1.2259,0.0000,0.0000,0.2000,0.7410
268.3000,1.2259,0.0000,0.0000,0.2000,-0.0902
258.0500,1.2259,0.0000,0.0000,0.2000,1.2906
252.1000,1.2259,0.0000,1.0000,0.2000,3.6379
258.1500,1.2259,0.0000,0.0000,0.2000,0.1924
252.0000,1.2259,0.0000,0.0000,0.2000,0.7561
247.7000,1.2259,0.0000,0.0000,0.2000,1.7367
257.4500,1.2259,0.0000,0.0000,0.2000,1.0217
256.9000,1.2259,0.0000,0.0000,0.2000,0.1198
255.9000,1.2259,0.0000,0.0000,0.2000,-0.4028
263.2000,1.2259,0.0000,0.0000,0.2000,1.8043
264.2000,1.2259,0.0000,0.0000,0.2000,-0.4158
257.5500,1.2259,0.0000,0.0000,0.2000,-0.2216
262.4500,1.2259,0.0000,0.0000,0.2000,0.6933
266.2000,1.2259,0.0000,0.0000,0.2000,-0.2540
257.5500,1.2259,0.0000,0.0000,0.2000,1.5483
251.3000,1.2259,0.0000,0.0000,0.2000,2.7058
251.8500,1.2259,0.0000,0.0000,0.2000,2.3095
257.5500,1.2259,0.0000,0.0000,0.2000,1.0806
264.0500,1.2259,0.0000,0.0000,0.2000,0.7056
252.3000,1.2259,0.0000,0.0000,0.2000,1.0998
257.5000,1.2259,0.0000,0.0000,0.2000,2.4624
264.9000,1.2259,0.0000,0.0000,0.2000,0.8613
262.2500,1.2259,0.0000,0.0000,0.2000,0.8048
257.2500,1.2259,0.0000,0.0000,0.2500,0.5254
264.1500,1.2259,0.0000,0.0000,0.2500,2.0676
251.4000,1.2259,0.0000,0.0000,0.2000,1.0960
256.8500,1.2259,0.0000,0.0000,0.2500,0.0672
254.5500,1.2259,0.0000,0.0000,0.2000,-0.2987
256.9500,1.2259,0.0000,0.0000,0.2000,0.0767
264.3500,1.2259,0.0000,0.0000,0.2000,0.2927
262.9500,1.2259,0.0000,0.0000,0.1500,0.4798
260.0500,1.2259,0.0000,0.0000,0.2000,-0.3571
262.9500,1.2259,0.0000,0.0000,0.2000,0.1232
254.5000,1.2259,0.0000,0.0000,0.2000,-0.0907
253.2500,1.2259,0.0000,0.0000,0.2000,0.1717
262.1500,1.2259,0.0000,0.0000,0.2000,1.7311
257.6000,1.2259,0.0000,0.0000,0.2000,0.7270
253.3500,1.2259,0.0000,0.0000,0.2000,1.9707
262.3000,1.2259,0.0000,0.0000,0.2500,1.3265
266.8000,1.2259,0.0000,0.0000,0.2500,-0.4065
253.4000,1.2259,0.0000,0.0000,0.2000,1.6124
262.3000,1.2259,0.0000,0.0000,0.2000,0.9540
253.4500,1.2259,0.0000,0.0000,0.2000,0.8315
268.1000,1.2259,0.0000,0.0000,0.2000,1.7127
265.2000,1.2259,0.0000,0.0000,0.2000,0.6358
263.7000,1.2259,0.0000,0.0000,0.2000,0.0480
253.4500,1.2259,0.0000,0.0000,0.2000,0.7695
266.4000,1.2259,0.0000,0.0000,0.2000,0.0511
281.6000,1.2259,0.0000,0.0000,0.2000,0.9455
253.4500,1.2259,0.0000,0.0000,0.2000,2.5306
267.9500,1.2259,0.0000,0.0000,0.2500,0.0746
284.3500,1.2259,0.0000,0.0000,0.2000,2.7188
253.4000,1.2259,0.0000,0.0000,0.2000,2.1831
266.3500,1.2259,0.0000,0.0000,0.2000,0.5896
252.6500,1.2259,0.0000,0.0000,0.1500,0.6330
262.3000,1.2259,0.0000,0.0000,0.2000,1.0608
266.0000,1.2259,0.0000,0.0000,0.2500,1.3382
251.1000,1.2259,0.0000,0.0000,0.2000,0.8110
265.0000,1.2259,0.0000,0.0000,0.2000,1.5342
251.2000,1.2259,0.0000,0.0000,0.2000,0.4701
264.3500,1.2259,0.0000,0.0000,0.2000,0.9636
283.8000,1.2259,0.0000,0.0000,0.2000,1.3779
250.9500,1.2259,0.0000,0.0000,0.2000,0.6150
264.3500,1.2259,0.0000,0.0000,0.2000,0.1895
250.9000,1.2259,0.0000,0.0000,0.2000,0.7211
265.2500,1.2259,0.0000,0.0000,0.1500,1.1415
250.9000,1.2259,0.0000,0.0000,0.2000,0.9661
262.7000,1.2259,0.0000,0.0000,0.2500,0.2284
264.9500,1.2259,0.0000,0.0000,0.2000,0.2818
249.9500,1.2259,0.0000,0.0000,0.2000,-0.2536
277.4000,1.2259,0.0000,0.0000,0.1500,0.5902
264.5500,1.2259,0.0000,0.0000,0.2000,0.6184
249.8500,1.2259,0.0000,0.0000,0.2000,0.9419
269.3000,1.2259,0.0000,0.0000,0.2000,0.5925
258.3500,1.2259,0.0000,0.0000,0.2000,0.2427
249.0500,1.2259,0.0000,0.0000,0.2000,0.1796
248.7000,1.2259,0.0000,0.0000,0.2000,-0.1930
261.6500,1.2259,0.0000,0.0000,0.2000,0.9911
273.5500,1.2259,0.0000,0.0000,0.2000,2.4424
255.7500,1.2259,0.0000,0.0000,0.2500,1.8177
248.6000,1.2259,0.0000,0.0000,0.1500,2.0882
259.5000,1.2259,0.0000,1.0000,0.2000,0.1993
257.4500,1.2259,0.0000,0.0000,0.1500,1.7387
257.2500,1.2259,0.0000,0.0000,0.2500,1.6752
262.0500,1.2259,0.0000,0.0000,0.2000,0.4318
256.6000,1.2259,0.0000,0.0000,0.1500,-0.3120
251.1500,1.2259,0.0000,1.0000,0.2000,0.4957
260.9500,1.2259,0.0000,0.0000,0.2500,1.2110
243.9000,1.2259,0.0000,0.0000,0.2000,3.4464
259.5000,1.2259,0.0000,0.0000,0.1500,-0.1252
246.5500,1.2259,0.0000,0.0000,0.2000,1.3767
243.4500,1.2259,0.0000,0.0000,0.2000,1.2241
250.4000,1.2259,0.0000,0.0000,0.2000,0.6912
259.0500,1.2259,0.0000,0.0000,0.2000,1.5727
250.4000,1.2259,0.0000,0.0000,0.2000,0.4503
256.6000,1.2259,0.0000,0.0000,0.2000,-0.1895
260.7500,1.2259,0.0000,0.0000,0.1500,0.5360
252.3000,1.2259,0.0000,0.0000,0.2000,1.1226
261.6000,1.2259,0.0000,0.0000,0.2000,-0.5608
261.2500,1.2259,0.0000,0.0000,0.2000,1.2101
255.2000,1.2259,0.0000,0.0000,0.2000,0.4936
264.3500,1.2259,0.0000,0.0000,0.2500,0.1599
263.1000,1.2259,0.0000,0.0000,0.2000,5.3673
255.1000,1.2259,0.0000,0.0000,0.2000,-0.0488
257.6000,1.2259,0.0000,0.0000,0.2000,3.3536
255.0500,1.2259,0.0000,0.0000,0.2000,0.4925
310.0000,1.2259,0.0000,0.0000,0.2000,0.5089
262.0500,1.2259,0.0000,0.0000,0.2000,0.4785
304.2500,1.2259,0.0000,1.0000,0.2000,1.3070
255.1000,1.2259,0.0000,0.0000,0.2000,0.9105
